Obs,TOT_QTY,PRICE,Ln_Tot_Qty,Ln_Price,YEAR,MONTH,STATE,CHANNEL,PRODUCTS
259,71,1485,4.262679877,7.303170051,year2009,month11,TAMIL_NADU,DOM_DEALER,AUROVUE
260,650,594,6.476972363,6.386879319,year2009,month11,TAMIL_NADU,DOM_DEALER,AUROFLEX_FOLD
261,92,990,4.521788577,6.897704943,year2009,month11,TAMIL_NADU,DOM_DEALER,AUROFLEX_EV
262,124,149,4.820281566,5.003946306,year2009,month11,TAMIL_NADU,DOM_AEH,TRUEDGE
263,55,223,4.007333185,5.407171771,year2009,month11,TAMIL_NADU,DOM_AEH,CTR
264,1385,89,7.233455419,4.48863637,year2009,month11,TAMIL_NADU,DOM_AEH,THREE_PIECE
265,5060,89,8.529121762,4.48863637,year2009,month11,TAMIL_NADU,DOM_AEH,SINGLE_PIECE
266,13,287,2.564949357,5.659482216,year2009,month11,TAMIL_NADU,DOM_AEH,NEGATIVE_POWER
267,43,1386,3.761200116,7.23417718,year2009,month11,TAMIL_NADU,DOM_AEH,AUROVUE
268,601,594,6.398594935,6.386879319,year2009,month11,TAMIL_NADU,DOM_AEH,AUROFLEX_FOLD
269,1004,792,6.9117473,6.674561392,year2009,month11,TAMIL_NADU,DOM_AEH,AUROFLEX_EV
270,200,64,5.298317367,4.158883083,year2009,month11,RAJASTHAN,DOM_LARGE_NPO,SINGLE_PIECE
271,10,64,2.302585093,4.158883083,year2009,month11,RAJASTHAN,DOM_LARGE_NPO,REVISION
272,101,272,4.615120517,5.605802066,year2009,month11,RAJASTHAN,DOM_DEALER,YELLOW_LENS
273,110,149,4.700480366,5.003946306,year2009,month11,RAJASTHAN,DOM_DEALER,TRUEDGE
274,6,248,1.791759469,5.513428746,year2009,month11,RAJASTHAN,DOM_DEALER,CTR
275,20,99,2.995732274,4.59511985,year2009,month11,RAJASTHAN,DOM_DEALER,THREE_PIECE
276,479,124,6.171700597,4.820281566,year2009,month11,RAJASTHAN,DOM_DEALER,SINGLE_PIECE
277,847,594,6.741700695,6.386879319,year2009,month11,RAJASTHAN,DOM_DEALER,AUROFLEX_FOLD
278,36,990,3.583518938,6.897704943,year2009,month11,RAJASTHAN,DOM_DEALER,AUROFLEX_EV
279,204,89,5.318119994,4.48863637,year2009,month11,PUNJAB,DOM_LARGE_NPO,SINGLE_PIECE
280,14,89,2.63905733,4.48863637,year2009,month11,PUNJAB,DOM_LARGE_NPO,REVISION
281,165,272,5.105945474,5.605802066,year2009,month11,PUNJAB,DOM_DEALER,YELLOW_LENS
282,20,248,2.995732274,5.513428746,year2009,month11,PUNJAB,DOM_DEALER,CTR
283,563,124,6.333279628,4.820281566,year2009,month11,PUNJAB,DOM_DEALER,SINGLE_PIECE
284,65,594,4.17438727,6.386879319,year2009,month11,PUNJAB,DOM_DEALER,AUROFLEX_FOLD
285,94,990,4.543294782,6.897704943,year2009,month11,PUNJAB,DOM_DEALER,AUROFLEX_EV
286,40,89,3.688879454,4.48863637,year2009,month11,PONDICHERRY,DOM_AEH,THREE_PIECE
287,160,89,5.075173815,4.48863637,year2009,month11,PONDICHERRY,DOM_AEH,SINGLE_PIECE
288,10,594,2.302585093,6.386879319,year2009,month11,PONDICHERRY,DOM_AEH,AUROFLEX_FOLD
289,80,792,4.382026635,6.674561392,year2009,month11,PONDICHERRY,DOM_AEH,AUROFLEX_EV
290,160,79,5.075173815,4.369447852,year2009,month11,ORISSA,DOM_NGO,REVISION
291,31,272,3.433987204,5.605802066,year2009,month11,ORISSA,DOM_DEALER,YELLOW_LENS
292,21,149,3.044522438,5.003946306,year2009,month11,ORISSA,DOM_DEALER,TRUEDGE
293,6,248,1.791759469,5.513428746,year2009,month11,ORISSA,DOM_DEALER,CTR
294,353,124,5.866468057,4.820281566,year2009,month11,ORISSA,DOM_DEALER,SINGLE_PIECE
295,36,1485,3.583518938,7.303170051,year2009,month11,ORISSA,DOM_DEALER,AUROVUE
296,172,594,5.147494477,6.386879319,year2009,month11,ORISSA,DOM_DEALER,AUROFLEX_FOLD
297,13,990,2.564949357,6.897704943,year2009,month11,ORISSA,DOM_DEALER,AUROFLEX_EV
298,64,272,4.158883083,5.605802066,year2009,month11,MAHARASHTRA,DOM_DEALER,YELLOW_LENS
299,666,149,6.501289671,5.003946306,year2009,month11,MAHARASHTRA,DOM_DEALER,TRUEDGE
300,2,990,0.693147181,6.897704943,year2009,month11,MAHARASHTRA,DOM_DEALER,EYE_BALL
301,167,248,5.117993812,5.513428746,year2009,month11,MAHARASHTRA,DOM_DEALER,CTR
302,6,347,1.791759469,5.84932478,year2009,month11,MAHARASHTRA,DOM_DEALER,CIONNI_RING
303,47,99,3.850147602,4.59511985,year2009,month11,MAHARASHTRA,DOM_DEALER,THREE_PIECE
304,4539,124,8.420462002,4.820281566,year2009,month11,MAHARASHTRA,DOM_DEALER,SINGLE_PIECE
305,295,69,5.686975356,4.234106505,year2009,month11,MAHARASHTRA,DOM_DEALER,REVISION
306,9,391,2.197224577,5.96870756,year2009,month11,MAHARASHTRA,DOM_DEALER,NEGATIVE_POWER
307,62,1485,4.127134385,7.303170051,year2009,month11,MAHARASHTRA,DOM_DEALER,AUROVUE
308,1311,594,7.178545484,6.386879319,year2009,month11,MAHARASHTRA,DOM_DEALER,AUROFLEX_FOLD
309,147,990,4.990432587,6.897704943,year2009,month11,MAHARASHTRA,DOM_DEALER,AUROFLEX_EV
310,379,69,5.937536205,4.234106505,year2009,month11,MADHYA_PRADESH,DOM_LARGE_NPO,SINGLE_PIECE
311,341,69,5.831882477,4.234106505,year2009,month11,MADHYA_PRADESH,DOM_LARGE_NPO,REVISION
312,197,272,5.283203729,5.605802066,year2009,month11,MADHYA_PRADESH,DOM_DEALER,YELLOW_LENS
313,214,149,5.365976015,5.003946306,year2009,month11,MADHYA_PRADESH,DOM_DEALER,TRUEDGE
314,30,124,3.401197382,4.820281566,year2009,month11,MADHYA_PRADESH,DOM_DEALER,SINGLE_PIECE
315,4,1485,1.386294361,7.303170051,year2009,month11,MADHYA_PRADESH,DOM_DEALER,AUROVUE
316,398,594,5.986452005,6.386879319,year2009,month11,MADHYA_PRADESH,DOM_DEALER,AUROFLEX_FOLD
317,10,990,2.302585093,6.897704943,year2009,month11,MADHYA_PRADESH,DOM_DEALER,AUROFLEX_EV
318,10,347,2.302585093,5.84932478,year2009,month11,KERALA,DOM_PVT_PRAC,CTR
319,13,129,2.564949357,4.859812404,year2009,month11,KERALA,DOM_PVT_PRAC,THREE_PIECE
320,42,842,3.737669618,6.735780014,year2009,month11,KERALA,DOM_PVT_PRAC,AUROFLEX_FOLD
321,8,334,2.079441542,5.811140993,year2009,month11,KERALA,DOM_PVT_INS,CTR
322,10,146.5,2.302585093,4.987025428,year2009,month11,KERALA,DOM_PVT_INS,SINGLE_PIECE
323,35,545,3.555348061,6.300785795,year2009,month11,KERALA,DOM_PVT_INS,AUROFLEX_FOLD
324,326,198,5.786897381,5.288267031,year2009,month11,KERALA,DOM_LARGE_NPO,TRUEDGE
325,4,248,1.386294361,5.513428746,year2009,month11,KERALA,DOM_LARGE_NPO,CTR
326,598,129,6.393590754,4.859812404,year2009,month11,KERALA,DOM_LARGE_NPO,SINGLE_PIECE
327,3,272,1.098612289,5.605802066,year2009,month11,KERALA,DOM_DEALER,YELLOW_LENS
328,40,149,3.688879454,5.003946306,year2009,month11,KERALA,DOM_DEALER,TRUEDGE
329,7,248,1.945910149,5.513428746,year2009,month11,KERALA,DOM_DEALER,CTR
330,260,124,5.560681631,4.820281566,year2009,month11,KERALA,DOM_DEALER,SINGLE_PIECE
331,125,64,4.828313737,4.158883083,year2009,month11,KERALA,DOM_DEALER,REVISION
332,14,1485,2.63905733,7.303170051,year2009,month11,KERALA,DOM_DEALER,AUROVUE
333,124,594,4.820281566,6.386879319,year2009,month11,KERALA,DOM_DEALER,AUROFLEX_FOLD
334,10,990,2.302585093,6.897704943,year2009,month11,KERALA,DOM_DEALER,AUROFLEX_EV
335,500,74,6.214608098,4.304065093,year2009,month11,KARNATAKA,DOM_PVT_PRAC,REVISION
336,16,99,2.772588722,4.59511985,year2009,month11,KARNATAKA,DOM_PVT_INS,THREE_PIECE
337,297,149,5.693732139,5.003946306,year2009,month11,KARNATAKA,DOM_DEALER,TRUEDGE
338,60,248,4.094344562,5.513428746,year2009,month11,KARNATAKA,DOM_DEALER,CTR
339,162,99,5.087596335,4.59511985,year2009,month11,KARNATAKA,DOM_DEALER,THREE_PIECE
340,1329,124,7.192182059,4.820281566,year2009,month11,KARNATAKA,DOM_DEALER,SINGLE_PIECE
341,66,69,4.189654742,4.234106505,year2009,month11,KARNATAKA,DOM_DEALER,REVISION
342,1,391,0,5.96870756,year2009,month11,KARNATAKA,DOM_DEALER,NEGATIVE_POWER
343,6,1485,1.791759469,7.303170051,year2009,month11,KARNATAKA,DOM_DEALER,AUROVUE
344,741,594,6.608000625,6.386879319,year2009,month11,KARNATAKA,DOM_DEALER,AUROFLEX_FOLD
345,5,990,1.609437912,6.897704943,year2009,month11,KARNATAKA,DOM_DEALER,AUROFLEX_EV
346,37,249.7,3.610917913,5.520260197,year2009,month11,JHARKHAND,DOM_PVT_PRAC,TRUEDGE
347,1,188,0,5.236441963,year2009,month11,JHARKHAND,DOM_PVT_PRAC,SINGLE_PIECE
348,52,168,3.951243719,5.123963979,year2009,month11,JHARKHAND,DOM_NGO,SINGLE_PIECE
349,180,144,5.192956851,4.9698133,year2009,month11,JHARKHAND,DOM_LARGE_NPO,SINGLE_PIECE
350,114,149,4.736198448,5.003946306,year2009,month11,HARYANA,DOM_DEALER,TRUEDGE
351,1261,110,7.139660336,4.700480366,year2009,month11,HARYANA,DOM_DEALER,SINGLE_PIECE
352,2369,69,7.770223204,4.234106505,year2009,month11,HARYANA,DOM_DEALER,REVISION
353,210,594,5.347107531,6.386879319,year2009,month11,HARYANA,DOM_DEALER,AUROFLEX_FOLD
354,8,990,2.079441542,6.897704943,year2009,month11,HARYANA,DOM_DEALER,AUROFLEX_EV
355,6,149,1.791759469,5.003946306,year2009,month11,GUJARAT,DOM_MGD_HOSP,TRUEDGE
356,4,89,1.386294361,4.48863637,year2009,month11,GUJARAT,DOM_MGD_HOSP,THREE_PIECE
357,11,89,2.397895273,4.48863637,year2009,month11,GUJARAT,DOM_MGD_HOSP,SINGLE_PIECE
358,42,594,3.737669618,6.386879319,year2009,month11,GUJARAT,DOM_MGD_HOSP,AUROFLEX_FOLD
359,60,792,4.094344562,6.674561392,year2009,month11,GUJARAT,DOM_MGD_HOSP,AUROFLEX_EV
360,86,272,4.454347296,5.605802066,year2009,month11,GUJARAT,DOM_DEALER,YELLOW_LENS
361,606,149,6.406879986,5.003946306,year2009,month11,GUJARAT,DOM_DEALER,TRUEDGE
362,25,149,3.218875825,5.003946306,year2009,month11,GUJARAT,DOM_DEALER,OTHERS0
363,4,248,1.386294361,5.513428746,year2009,month11,GUJARAT,DOM_DEALER,CTR
364,3386,115,8.127404563,4.744932128,year2009,month11,GUJARAT,DOM_DEALER,SINGLE_PIECE
365,167,62,5.117993812,4.127134385,year2009,month11,GUJARAT,DOM_DEALER,REVISION
366,104,1485,4.644390899,7.303170051,year2009,month11,GUJARAT,DOM_DEALER,AUROVUE
367,2109,594,7.65396918,6.386879319,year2009,month11,GUJARAT,DOM_DEALER,AUROFLEX_FOLD
368,68,149,4.219507705,5.003946306,year2009,month11,DELHI,DOM_DEALER,TRUEDGE
369,15,248,2.708050201,5.513428746,year2009,month11,DELHI,DOM_DEALER,CTR
370,29,99,3.36729583,4.59511985,year2009,month11,DELHI,DOM_DEALER,THREE_PIECE
371,59,124,4.077537444,4.820281566,year2009,month11,DELHI,DOM_DEALER,SINGLE_PIECE
372,4,391,1.386294361,5.96870756,year2009,month11,DELHI,DOM_DEALER,NEGATIVE_POWER
373,739,594,6.605297921,6.386879319,year2009,month11,DELHI,DOM_DEALER,AUROFLEX_FOLD
374,123,990,4.812184355,6.897704943,year2009,month11,DELHI,DOM_DEALER,AUROFLEX_EV
375,210,168,5.347107531,5.123963979,year2009,month11,CHATTISGARH,DOM_NGO,SINGLE_PIECE
376,42,149,3.737669618,5.003946306,year2009,month11,CHANDIGARH,DOM_DEALER,TRUEDGE
377,393,124,5.973809612,4.820281566,year2009,month11,CHANDIGARH,DOM_DEALER,SINGLE_PIECE
378,10,842,2.302585093,6.735780014,year2009,month11,CHANDIGARH,DOM_DEALER,MICROFOLD
379,94,594,4.543294782,6.386879319,year2009,month11,CHANDIGARH,DOM_DEALER,AUROFLEX_FOLD
380,27,990,3.295836866,6.897704943,year2009,month11,CHANDIGARH,DOM_DEALER,AUROFLEX_EV
381,88,198,4.477336814,5.288267031,year2009,month11,BIHAR,DOM_PVT_PRAC,TRUEDGE
382,4,178,1.386294361,5.18178355,year2009,month11,BIHAR,DOM_PVT_PRAC,SINGLE_PIECE
383,1765,168,7.475905969,5.123963979,year2009,month11,BIHAR,DOM_LARGE_NPO,TRUEDGE
384,4550,79,8.422882512,4.369447852,year2009,month11,BIHAR,DOM_LARGE_NPO,SINGLE_PIECE
385,150,79,5.010635294,4.369447852,year2009,month11,BIHAR,DOM_LARGE_NPO,REVISION
386,70,223,4.248495242,5.407171771,year2009,month11,ASSAM,DOM_NGO,TRUEDGE
387,2,168,0.693147181,5.123963979,year2009,month11,ASSAM,DOM_NGO,SINGLE_PIECE
388,1,470,0,6.152732695,year2009,month11,ASSAM,DOM_NGO,NEGATIVE_POWER
389,12,842,2.48490665,6.735780014,year2009,month11,ASSAM,DOM_NGO,AUROFLEX_FOLD
390,319,168,5.765191103,5.123963979,year2009,month11,ASSAM,DOM_LARGE_NPO,SINGLE_PIECE
391,152,743,5.023880521,6.610696045,year2009,month11,ASSAM,DOM_LARGE_NPO,AUROFLEX_FOLD
392,19,149,2.944438979,5.003946306,year2009,month11,ASSAM,DOM_DEALER,TRUEDGE
393,241,99,5.484796933,4.59511985,year2009,month11,ASSAM,DOM_DEALER,THREE_PIECE
394,3,124,1.098612289,4.820281566,year2009,month11,ASSAM,DOM_DEALER,SINGLE_PIECE
395,34,594,3.526360525,6.386879319,year2009,month11,ASSAM,DOM_DEALER,AUROFLEX_FOLD
396,416,149,6.03068526,5.003946306,year2009,month11,ANDHRA_PRADESH,DOM_DEALER,TRUEDGE
397,2209,118.8,7.700295203,4.777441407,year2009,month11,ANDHRA_PRADESH,DOM_DEALER,SINGLE_PIECE
398,134,69,4.8978398,4.234106505,year2009,month11,ANDHRA_PRADESH,DOM_DEALER,REVISION
399,3,391,1.098612289,5.96870756,year2009,month11,ANDHRA_PRADESH,DOM_DEALER,NEGATIVE_POWER
400,206,1485,5.327876169,7.303170051,year2009,month11,ANDHRA_PRADESH,DOM_DEALER,AUROVUE
401,249,594,5.517452896,6.386879319,year2009,month11,ANDHRA_PRADESH,DOM_DEALER,AUROFLEX_FOLD
402,30,990,3.401197382,6.897704943,year2009,month11,ANDHRA_PRADESH,DOM_DEALER,AUROFLEX_EV
403,214,89,5.365976015,4.48863637,year2009,month10,WEST_BENGAL,DOM_MGD_HOSP,THREE_PIECE
404,276,89,5.620400866,4.48863637,year2009,month10,WEST_BENGAL,DOM_MGD_HOSP,SINGLE_PIECE
405,100,594,4.605170186,6.386879319,year2009,month10,WEST_BENGAL,DOM_MGD_HOSP,AUROFLEX_FOLD
406,100,842,4.605170186,6.735780014,year2009,month10,WEST_BENGAL,DOM_LARGE_NPO,AUROFLEX_FOLD
407,898,149,6.800170068,5.003946306,year2009,month10,WEST_BENGAL,DOM_DEALER,TRUEDGE
408,5,248,1.609437912,5.513428746,year2009,month10,WEST_BENGAL,DOM_DEALER,CTR
409,68,99,4.219507705,4.59511985,year2009,month10,WEST_BENGAL,DOM_DEALER,THREE_PIECE
410,644,124,6.467698726,4.820281566,year2009,month10,WEST_BENGAL,DOM_DEALER,SINGLE_PIECE
411,1075,69,6.980075941,4.234106505,year2009,month10,WEST_BENGAL,DOM_DEALER,REVISION
412,19,1485,2.944438979,7.303170051,year2009,month10,WEST_BENGAL,DOM_DEALER,AUROVUE
413,74,594,4.304065093,6.386879319,year2009,month10,WEST_BENGAL,DOM_DEALER,AUROFLEX_FOLD
414,63,149,4.143134726,5.003946306,year2009,month10,UTTARANCHAL,DOM_DEALER,TRUEDGE
415,1325,124,7.189167738,4.820281566,year2009,month10,UTTARANCHAL,DOM_DEALER,SINGLE_PIECE
416,138,1485,4.927253685,7.303170051,year2009,month10,UTTARANCHAL,DOM_DEALER,AUROVUE
417,70,594,4.248495242,6.386879319,year2009,month10,UTTARANCHAL,DOM_DEALER,AUROFLEX_FOLD
418,10,396,2.302585093,5.981414211,year2009,month10,UTTAR_PRADESH,DOM_PVT_PRAC,CTR
419,11,188,2.397895273,5.236441963,year2009,month10,UTTAR_PRADESH,DOM_PVT_PRAC,SINGLE_PIECE
420,23,941,3.135494216,6.84694314,year2009,month10,UTTAR_PRADESH,DOM_PVT_PRAC,AUROFLEX_FOLD
421,30,1485,3.401197382,7.303170051,year2009,month10,UTTAR_PRADESH,DOM_PVT_PRAC,AUROFLEX_EV
422,198,89,5.288267031,4.48863637,year2009,month10,UTTAR_PRADESH,DOM_MGD_HOSP,THREE_PIECE
423,203,89,5.313205979,4.48863637,year2009,month10,UTTAR_PRADESH,DOM_MGD_HOSP,SINGLE_PIECE
424,131,594,4.875197323,6.386879319,year2009,month10,UTTAR_PRADESH,DOM_MGD_HOSP,AUROFLEX_FOLD
425,2,421,0.693147181,6.042632834,year2009,month10,UTTAR_PRADESH,DOM_LARGE_NPO,JONES_TUBE
426,25,347,3.218875825,5.84932478,year2009,month10,UTTAR_PRADESH,DOM_LARGE_NPO,CTR
427,2207,100.5,7.699389406,4.610157727,year2009,month10,UTTAR_PRADESH,DOM_LARGE_NPO,SINGLE_PIECE
428,505,69,6.224558429,4.234106505,year2009,month10,UTTAR_PRADESH,DOM_LARGE_NPO,REVISION
429,15,470,2.708050201,6.152732695,year2009,month10,UTTAR_PRADESH,DOM_LARGE_NPO,NEGATIVE_POWER
430,18,272,2.890371758,5.605802066,year2009,month10,UTTAR_PRADESH,DOM_DEALER,YELLOW_LENS
431,821,149,6.710523109,5.003946306,year2009,month10,UTTAR_PRADESH,DOM_DEALER,TRUEDGE
432,396,124,5.981414211,4.820281566,year2009,month10,UTTAR_PRADESH,DOM_DEALER,SINGLE_PIECE
433,2722,62,7.909122183,4.127134385,year2009,month10,UTTAR_PRADESH,DOM_DEALER,REVISION
434,8,842,2.079441542,6.735780014,year2009,month10,UTTAR_PRADESH,DOM_DEALER,MICROFOLD
435,19,1485,2.944438979,7.303170051,year2009,month10,UTTAR_PRADESH,DOM_DEALER,AUROVUE
436,396,594,5.981414211,6.386879319,year2009,month10,UTTAR_PRADESH,DOM_DEALER,AUROFLEX_FOLD
437,10,990,2.302585093,6.897704943,year2009,month10,UTTAR_PRADESH,DOM_DEALER,AUROFLEX_EV
438,2,129,0.693147181,4.859812404,year2009,month10,TAMIL_NADU,DOM_PVT_PRAC,THREE_PIECE
439,15,185.8,2.708050201,5.224670826,year2009,month10,TAMIL_NADU,DOM_PVT_INS,SINGLE_PIECE
440,2,458,0.693147181,6.126869184,year2009,month10,TAMIL_NADU,DOM_PVT_INS,NEGATIVE_POWER
441,170,545,5.135798437,6.300785795,year2009,month10,TAMIL_NADU,DOM_PVT_INS,AUROFLEX_FOLD
442,76,141.2,4.33073334,4.950177325,year2009,month10,TAMIL_NADU,DOM_NGO,SINGLE_PIECE
443,1,168,0,5.123963979,year2009,month10,TAMIL_NADU,DOM_LARGE_NPO,SINGLE_PIECE
444,8,842,2.079441542,6.735780014,year2009,month10,TAMIL_NADU,DOM_LARGE_NPO,AUROFLEX_FOLD
445,10,129,2.302585093,4.859812404,year2009,month10,TAMIL_NADU,DOM_EXP_LAICO,THREE_PIECE
446,44,188,3.784189634,5.236441963,year2009,month10,TAMIL_NADU,DOM_EXP_LAICO,SINGLE_PIECE
447,25,149,3.218875825,5.003946306,year2009,month10,TAMIL_NADU,DOM_DEALER,TRUEDGE
448,1,990,0,6.897704943,year2009,month10,TAMIL_NADU,DOM_DEALER,EYE_BALL
449,10,248,2.302585093,5.513428746,year2009,month10,TAMIL_NADU,DOM_DEALER,CTR
450,30,99,3.401197382,4.59511985,year2009,month10,TAMIL_NADU,DOM_DEALER,THREE_PIECE
451,472,124,6.156978986,4.820281566,year2009,month10,TAMIL_NADU,DOM_DEALER,SINGLE_PIECE
452,445,594,6.098074282,6.386879319,year2009,month10,TAMIL_NADU,DOM_DEALER,AUROFLEX_FOLD
453,171,990,5.141663557,6.897704943,year2009,month10,TAMIL_NADU,DOM_DEALER,AUROFLEX_EV
454,101,149,4.615120517,5.003946306,year2009,month10,TAMIL_NADU,DOM_AEH,TRUEDGE
455,96,223,4.564348191,5.407171771,year2009,month10,TAMIL_NADU,DOM_AEH,CTR
456,2774,89,7.928045601,4.48863637,year2009,month10,TAMIL_NADU,DOM_AEH,THREE_PIECE
457,8166,89,9.007734472,4.48863637,year2009,month10,TAMIL_NADU,DOM_AEH,SINGLE_PIECE
458,21,287,3.044522438,5.659482216,year2009,month10,TAMIL_NADU,DOM_AEH,NEGATIVE_POWER
459,94,1386,4.543294782,7.23417718,year2009,month10,TAMIL_NADU,DOM_AEH,AUROVUE
460,1033,594,6.940222469,6.386879319,year2009,month10,TAMIL_NADU,DOM_AEH,AUROFLEX_FOLD
461,834,792,6.726233402,6.674561392,year2009,month10,TAMIL_NADU,DOM_AEH,AUROFLEX_EV
462,30,272,3.401197382,5.605802066,year2009,month10,RAJASTHAN,DOM_DEALER,YELLOW_LENS
463,8,149,2.079441542,5.003946306,year2009,month10,RAJASTHAN,DOM_DEALER,TRUEDGE
464,10,248,2.302585093,5.513428746,year2009,month10,RAJASTHAN,DOM_DEALER,CTR
465,40,124,3.688879454,4.820281566,year2009,month10,RAJASTHAN,DOM_DEALER,SINGLE_PIECE
466,27,842,3.295836866,6.735780014,year2009,month10,RAJASTHAN,DOM_DEALER,MICROFOLD
467,347,594,5.84932478,6.386879319,year2009,month10,RAJASTHAN,DOM_DEALER,AUROFLEX_FOLD
468,139,89,4.934473933,4.48863637,year2009,month10,PUNJAB,DOM_LARGE_NPO,SINGLE_PIECE
469,75,272,4.317488114,5.605802066,year2009,month10,PUNJAB,DOM_DEALER,YELLOW_LENS
470,137,149,4.919980926,5.003946306,year2009,month10,PUNJAB,DOM_DEALER,TRUEDGE
471,27,99,3.295836866,4.59511985,year2009,month10,PUNJAB,DOM_DEALER,THREE_PIECE
472,24,1485,3.17805383,7.303170051,year2009,month10,PUNJAB,DOM_DEALER,AUROVUE
473,288,594,5.66296048,6.386879319,year2009,month10,PUNJAB,DOM_DEALER,AUROFLEX_FOLD
474,115,990,4.744932128,6.897704943,year2009,month10,PUNJAB,DOM_DEALER,AUROFLEX_EV
475,20,223,2.995732274,5.407171771,year2009,month10,PONDICHERRY,DOM_AEH,CTR
476,648,89,6.473890696,4.48863637,year2009,month10,PONDICHERRY,DOM_AEH,THREE_PIECE
477,598,89,6.393590754,4.48863637,year2009,month10,PONDICHERRY,DOM_AEH,SINGLE_PIECE
478,2,594,0.693147181,6.386879319,year2009,month10,PONDICHERRY,DOM_AEH,AUROFLEX_FOLD
479,285,792,5.65248918,6.674561392,year2009,month10,PONDICHERRY,DOM_AEH,AUROFLEX_EV
480,5,149,1.609437912,5.003946306,year2009,month10,ORISSA,DOM_DEALER,TRUEDGE
481,698,124,6.548219103,4.820281566,year2009,month10,ORISSA,DOM_DEALER,SINGLE_PIECE
482,133,99,4.890349128,4.59511985,year2009,month10,ORISSA,DOM_DEALER,REVISION
483,1,391,0,5.96870756,year2009,month10,ORISSA,DOM_DEALER,NEGATIVE_POWER
484,9,1485,2.197224577,7.303170051,year2009,month10,ORISSA,DOM_DEALER,AUROVUE
485,100,594,4.605170186,6.386879319,year2009,month10,ORISSA,DOM_DEALER,AUROFLEX_FOLD
486,4,990,1.386294361,6.897704943,year2009,month10,ORISSA,DOM_DEALER,AUROFLEX_EV
487,48,272,3.871201011,5.605802066,year2009,month10,MAHARASHTRA,DOM_DEALER,YELLOW_LENS
488,57,149,4.043051268,5.003946306,year2009,month10,MAHARASHTRA,DOM_DEALER,TRUEDGE
489,31,248,3.433987204,5.513428746,year2009,month10,MAHARASHTRA,DOM_DEALER,CTR
490,11,99,2.397895273,4.59511985,year2009,month10,MAHARASHTRA,DOM_DEALER,THREE_PIECE
491,948,124,6.854354502,4.820281566,year2009,month10,MAHARASHTRA,DOM_DEALER,SINGLE_PIECE
492,26,1485,3.258096538,7.303170051,year2009,month10,MAHARASHTRA,DOM_DEALER,AUROVUE
493,373,594,5.92157842,6.386879319,year2009,month10,MAHARASHTRA,DOM_DEALER,AUROFLEX_FOLD
494,11,990,2.397895273,6.897704943,year2009,month10,MAHARASHTRA,DOM_DEALER,AUROFLEX_EV
495,50,168,3.912023005,5.123963979,year2009,month10,MADHYA_PRADESH,DOM_NGO,SINGLE_PIECE
496,10,842,2.302585093,6.735780014,year2009,month10,MADHYA_PRADESH,DOM_NGO,AUROFLEX_FOLD
497,77,69,4.343805422,4.234106505,year2009,month10,MADHYA_PRADESH,DOM_LARGE_NPO,REVISION
498,949,198,6.855408799,5.288267031,year2009,month10,MADHYA_PRADESH,DOM_GOVT_OTHERS,TRUEDGE
499,172,272,5.147494477,5.605802066,year2009,month10,MADHYA_PRADESH,DOM_DEALER,YELLOW_LENS
500,199,149,5.293304825,5.003946306,year2009,month10,MADHYA_PRADESH,DOM_DEALER,TRUEDGE
501,10,248,2.302585093,5.513428746,year2009,month10,MADHYA_PRADESH,DOM_DEALER,CTR
502,22,124,3.091042453,4.820281566,year2009,month10,MADHYA_PRADESH,DOM_DEALER,SINGLE_PIECE
503,1,391,0,5.96870756,year2009,month10,MADHYA_PRADESH,DOM_DEALER,NEGATIVE_POWER
504,100,1485,4.605170186,7.303170051,year2009,month10,MADHYA_PRADESH,DOM_DEALER,AUROVUE
505,82,594,4.406719247,6.386879319,year2009,month10,MADHYA_PRADESH,DOM_DEALER,AUROFLEX_FOLD
506,9,129,2.197224577,4.859812404,year2009,month10,KERALA,DOM_PVT_PRAC,THREE_PIECE
507,16,842,2.772588722,6.735780014,year2009,month10,KERALA,DOM_PVT_PRAC,AUROFLEX_FOLD
508,20,149,2.995732274,5.003946306,year2009,month10,KERALA,DOM_PVT_INS,SINGLE_PIECE
509,58,545,4.060443011,6.300785795,year2009,month10,KERALA,DOM_PVT_INS,AUROFLEX_FOLD
510,70,168,4.248495242,5.123963979,year2009,month10,KERALA,DOM_NGO,SINGLE_PIECE
511,130,198,4.86753445,5.288267031,year2009,month10,KERALA,DOM_LARGE_NPO,TRUEDGE
512,147,129,4.990432587,4.859812404,year2009,month10,KERALA,DOM_LARGE_NPO,SINGLE_PIECE
513,2,817,0.693147181,6.705639095,year2009,month10,KERALA,DOM_LARGE_NPO,AUROFLEX_FOLD
514,8,272,2.079441542,5.605802066,year2009,month10,KERALA,DOM_DEALER,YELLOW_LENS
515,155,149,5.043425117,5.003946306,year2009,month10,KERALA,DOM_DEALER,TRUEDGE
516,2,248,0.693147181,5.513428746,year2009,month10,KERALA,DOM_DEALER,CTR
517,22,99,3.091042453,4.59511985,year2009,month10,KERALA,DOM_DEALER,THREE_PIECE
518,455,124,6.120297419,4.820281566,year2009,month10,KERALA,DOM_DEALER,SINGLE_PIECE
519,78,64,4.356708827,4.158883083,year2009,month10,KERALA,DOM_DEALER,REVISION
520,62,1485,4.127134385,7.303170051,year2009,month10,KERALA,DOM_DEALER,AUROVUE
521,361,594,5.888877958,6.386879319,year2009,month10,KERALA,DOM_DEALER,AUROFLEX_FOLD
